elo1,elo2
1404.832,1571.501
1527.11,1426.743
1375.462,1452.703
1431.799,1495.278
1405.88,1395.036
1385.979,1610.307
1557.669,1570.119
1631.542,1497.247
1494.425,1579.877
1455.395,1690.861
1456.195,1505.129
1412.48,1437.558
1486.265,1438.981
1410.691,1642.524
1395.352,1485.463
1706.728,1378.597
1356.792,1402.205
1617.689,1558.611
1471.373,1588.512
1452.531,1562.559
1475.861,1524.872
1439.527,1516.295
1717.965,1580.981
1396.745,1412.807
1471.872,1477.716
1464.263,1569.176
1546,1416.951
1373.551,1438.734
1388.436,1481.169
1600.037,1633.151
1459.848,1614.481
1497.496,1508.294
1453.292,1385.446
1373.387,1409.822
1543.15,1711.938
1596.585,1533.921
1468.009,1673.69
1540.356,1434.953
1459.515,1609.326
1390.603,1555.423
1381.293,1389.624
1521.181,1421.726
1625.256,1393.585
1465.435,1418.949
1548.84,1452.543
1639.377,1352.769
1503.237,1407.528
1497.045,1484.599
1630.788,1447.879
1400.192,1468.451
1724.084,1600.391
1498.757,1634.871
1642.941,1439.888
1392.623,1531.004
1407.638,1642.166
1535.268,1587.201
1423.83,1510.573
1491.466,1551.478
1457.445,1458.701
1522.943,1399.895
1602.399,1561.495
1519.438,1392.673
1430.644,1588.124
1496.475,1548.531
1372.167,1444.712
1435.708,1736.35
1474.859,1397.075
1652.185,1657.132
1349.979,1573.938
1574.093,1523.507
1589.802,1500.297
1546.939,1480.438
1489.691,1658.769
1383.97,1487.309
1378.295,1546.132
1413.398,1407.459
1407.241,1518.65
1422.541,1378.31
1570.328,1463.82
1744.044,1376.688
1611.528,1428.014
1529.906,1340.422
1639.984,1416.948
1583.495,1533.801
1542.834,1515.1
1354.099,1458.537
1508.727,1554.766
1635.282,1399.931
1508.475,1536.855
1553.243,1674.034
1421.897,1582.404
1582.015,1638.196
1492.859,1535.282
1397.017,1538.787
1450.681,1392.382
1331.542,1565.076
1620.681,1482.601
1372.985,1423.283
1645.869,1418.861
1411.063,1408.468
1451.743,1649.302
1502.608,1532.771
1562.73,1577.976
1398.96,1361.954
1530.722,1747.747
1606.914,1372.541
1505.69,1342.428
1410.294,1416.689
1596.989,1520.488
1765.237,1514.891
1379.579,1513.232
1384.241,1384.846
1654.436,1670.627
1430.417,1339.705
1558.661,1628.457
1613.297,1435.29
1474.825,1470.522
1582.044,1554.189
1421.209,1407.312
1522.45,1550.957
1609.662,1677.231
1487.654,1586.831
1441.622,1330.23
1366.997,1457.693
1385.36,1600.287
1647.832,1323.225
1504.681,1424.901
1388.13,1773.309
1364.623,1612.458
1538.748,1426.429
1534.66,1517.888
1594.887,1404.464
1506.82,1403.62
1507.815,1541.346
1622.159,1446.897
1319.642,1352.751
1411.271,1435.259
1624.33,1319.992
1393.305,1633.797
1369.303,1505.957
1779.925,1518.312
1616.345,1503.116
1701.005,1342.206
1411.503,1585.888
1606.047,1517.668
1469.184,1553.674
1571.369,1546.591
1531.493,1451.861
1441.256,1381.513
1482.485,1651.415
1445.612,1705.438
1526.318,1446.747
1386.45,1451.242
1636.534,1337.773
1316.196,1348.942
1629.88,1537.742
1514.602,1544.753
1340.337,1581.961
1576.11,1609.838
1452.638,1628.126
1453.586,1783.635
1332.056,1392.944
1513.876,1371.527
1497.365,1535.999
1640.651,1489.581
1544.4,1629.646
1465.114,1521.468
1406.997,1436.831
1372.578,1383.581
1334.11,1434.786
1532.471,1318.003
1476.803,1643.932
1640.197,1558.998
1358.386,1428.665
1716.264,1608.624
1538.717,1653.429
1483.647,1526.884
1511.896,1325.341
1527.018,1339.798
1556.303,1753.574
1449.095,1498.191
1546.587,1734.869
1416.719,1337.956
1658.126,1591.085
1400.151,1462.61
1368.745,1652.609
1338.015,1505.836
1537.234,1480.747
1718.792,1532.497
1334.319,1389.745
1427.108,1524.994
1649.051,1554.916
1313.24,1512.34
1637.23,1366.414
1590.019,1499.222
1623.158,1658.901
1410.448,1515.063
1300,1490.527
1599.394,1453.127
1376.095,1523.618
1572.739,1599.935
1408.229,1450.321
1437.814,1443.281
1611.759,1516.205
1367.636,1476.375
1518.59,1461.519
1521.817,1519.418
1522.743,1377.417
1476.947,1509.22
1688.859,1549.456
1423.599,1513.927
1486.586,1594.791
1424.666,1604.852
1426.168,1487.474
1374.512,1388.36
1492.635,1606.108
1499.344,1640.149
1598.166,1482.321
1674.131,1446.413
1533.173,1413.127
1539.202,1455.339
1361.69,1502.033
1567.821,1456.429
1525.648,1276.6
1530.828,1607.928
1410.891,1269.472
1517.627,1341.097
1417.566,1335.41
1580.526,1639.262
1611.952,1532.776
1534.989,1518.217
1427.462,1406.572
1434.951,1577.853
1539.728,1487.982
1563.751,1506.559
1481.282,1419.151
1526.635,1494.491
1522.626,1604.503
1475.635,1578.06
1535.245,1419.772
1406.381,1446.191
1317.305,1477.559
1260.591,1546.782
1560.904,1451.865
1589.855,1534.294
1399.057,1552.766
1625.688,1537.274
1480.929,1329.257
1486.752,1601.622
1534.374,1494.052
1601.83,1543.106
1536.015,1435.671
1604.852,1529.467
1435.103,1483.745
1555.944,1464.047
1250.397,1293.663
1500.44,1426.141
1594.101,1525.901
1434.977,1578.375
1525.682,1556.976
1501.201,1608.677
1637.061,1421.141
1431.43,1503.93
1489.383,1558.851
1326.44,1577.665
1536.26,1451.087
1565.298,1624.327
1458.608,1541.707
1517.448,1537.063
1563.408,1475.726
1442.159,1349.005
1301.101,1456.583
1572.508,1602.393
1465.093,1616.044
1648.784,1242.959
1461.488,1539.043
1547.202,1588.791
1417.912,1543.953
1540.841,1424.561
1572.815,1429.979
1460.24,1555.1
1443.394,1535.456
1448.611,1479.298
1539.842,1567.169
1446.907,1281.715
1475.934,1575.033
1575.911,1239.99
1596.268,1373.736
1601.839,1554.183
1539.724,1599.868
1475.499,1406.769
1505.276,1518.495
1524.597,1533.858
1517.609,1417.428
1475.969,1478.599
1433.147,1546.544
1465.728,1417.674
1413.036,1514.191
1269.964,1651.754
1593.049,1622.865
1510.236,1524.797
1458.658,1565.664
1565.815,1446.019
1386.675,1234.685
1511.047,1600.201
1369.803,1495.594
1555.096,1581.215
1541.347,1410.24
1604.948,1544.263
1479.289,1660.176
1404.113,1354.147
1265.582,1400.811
1534.418,1569.111
1561.461,1395.45
1486.045,1582.646
1429.187,1577.538
1619.342,1567.2
1355.778,1500.614
1512.725,1406.01
1587.75,1261.542
1533.157,1488.84
1556.137,1526.416
1638.375,1538.277
1396.995,1548.913
1564.657,1637.868
1407.699,1650.813
1256.871,1548.675
1525.839,1549.212
1680.654,1427.937
1554.617,1425.433
1335.065,1490.721
1511.25,1510.359
1491.906,1408.315
1332.827,1517.896
1531.276,1238.455
1592.421,1598.41
1521.327,1558.332
1573.681,1521.74
1417.858,1549.247
1247.6,1424.585
1253.139,1410.678
1525.803,1528.05
1684.006,1373.611
1539.449,1603.651
1391.573,1400.928
1606.586,1544.594
1550.827,1595.938
1362.134,1537.255
1452.175,1569.371
1540.21,1458.811
1557.945,1516.592
1488.589,1484.354
1587.181,1508.648
1529.519,1621.321
1509.662,1417.409
1433.666,1689.204
1573.533,1529.86
1429.903,1445.816
1233.914,1570.996
1559.254,1573.232
1592.92,1368.414
1657.584,1375.092
1465.679,1437.586
1497.525,1513.732
1503.541,1238.519
1629.368,1553.204
1507.264,1340.135
1428.626,1544.191
1698.785,1460.98
1469.177,1334.915
1429.453,1358.681
1424.085,1578.883
1446.266,1602.653
1408.758,1568.362
1281.081,1404.455
1598.303,1529.887
1518.314,1512.484
1370.569,1226.028
1588.127,1576.614
1513.932,1562.713
1434.088,1555.872
1481.37,1590.302
1592.271,1662.106
1535.359,1507.82
1589.46,1465.566
1313.53,1214.926
1543.033,1327.801
1588.307,1427.443
1594.089,1533.612
1558.188,1640.976
1339.884,1621.476
1524.394,1570.652
1453.89,1467.609
1563.852,1381.671
1372.006,1448.25
1613.401,1540.243
1490.555,1476.291
1705.875,1570.003
1446.686,1403.091
1572.879,1429.479
1451.896,1571.484
1492.019,1328.368
1388.813,1528.072
1200.129,1711.955
1550.101,1545.007
1563.922,1538.683
1605.171,1514.95
1632.992,1483.542
1550.039,1406.84
1493.058,1625.572
1320.733,1522.53
1550.121,1417.165
1626.285,1569.064
1316.193,1541.517
1491.183,1577.866
1405.426,1432.144
1504.194,1328.326
1197.301,1612.692
1400.97,1540.137
1645.689,1425.702
1481.892,1591.236
1470.845,1636.38
1417.495,1465.891
1524.739,1584.864
1383.887,1507.43
1578.493,1558.969
1561.859,1714.784
1555.909,1553.591
1603.1,1614.096
1443.228,1348.295
1416.686,1600.459
1509.415,1450.987
1600.131,1418.334
1537.004,1404.335
1671.474,1317.024
1562.211,1522.773
1656.238,1468.918
1470.028,1515.496
1579.147,1547.392
1361.371,1654.705
1440.158,1605.169
1523.221,1530.353
1433.235,1368.096
1464.398,1406.49
1577.754,1614.931
1298.931,1602.681
1508.805,1433.633
1536.01,1565.587
1530.606,1550.122
1509.228,1510.17
1602.141,1434.633
1499.712,1574.305
1388.151,1466.049
1459.851,1428.216
1529.383,1470.761
1450.365,1493.97
1537.928,1476.197
1621.4,1544.882
1415.706,1459.588
1524.34,1613.772
1590.349,1517.99
1377.026,1287.84
1534.549,1478.138
1481.456,1546.456
1580.578,1538.026
1462.118,1372.744
1607.351,1534.479
1482.85,1472.361
1484.919,1631.733
1392.749,1467.669
1591.652,1429.423
1602.335,1500.151
1583.606,1482.365
1495.069,1456.945
1415.003,1507.213
1331.876,1419.995
1499.373,1606.072
1504.466,1447.997
1598.77,1332.99
1493.029,1451.553
1642.009,1365.35
1523.075,1539.343
1478.788,1618.755
1587.183,1603.874
1566.449,1555.742
1474.643,1383.309
1528.539,1453.139
1422.155,1513.189
1481.165,1648.15
1517.122,1327.042
1396.068,1472.661
1481.895,1359.208
1584.704,1516.467
1428.115,1487.586
1545.296,1462.055
1370.366,1439.274
1526.148,1499.783
1537.487,1346.817
1405.054,1609.457
1632.784,1609.439
1552.155,1604.718
1581.618,1584.765
1470.849,1434.713
1314.838,1556.936
1335.794,1529.326
1574.627,1450.415
1492.657,1635.488
1543.326,1376.073
1572.107,1396.985
1669.26,1405.737
1466.003,1460.055
1406.391,1392.018
1617.527,1494.699
1531.232,1611.842
1526.544,1509.964
1376.455,1320.137
1434.004,1482.06
1452.204,1494.537
1400.623,1343.637
1301.231,1630.165
1476.998,1518.775
1527.514,1544.982
1398.217,1536.928
1570.543,1568.323
1488.115,1598.061
1630.381,1441.578
1492.053,1545.821
1421.954,1548.511
1651.146,1597.253
1390.289,1477.669
1550.249,1377.491
1356.858,1664.375
1557.653,1306.303
1499.571,1406.344
1541.971,1564.121
1676.78,1412.027
1513.431,1577.34
1387.402,1481.611
1504.037,1453.358
1494.619,1293.848
1465.13,1572.744
1560.205,1565.785
1637.549,1506.711
1584.024,1496.202
1405.606,1419.746
1548.967,1649.716
1449.267,1398.925
1285.041,1566.313
1441.803,1362.541
1595.474,1484.422
1494.543,1577.023
1526.098,1683.202
1673.545,1555.325
1579.994,1442.4
1505.417,1347.689
1503.426,1297.642
1606.349,1588.616
1341.246,1432.626
1392.725,1468.284
1529.563,1513.132
1547.649,1616.587
1287.936,1326.336
1463.098,1466.316
1605.729,1537.339
1372.416,1594.643
1578.378,1506.99
1515.593,1511.765
1427.752,1566.105
1379.909,1643.195
1542.888,1681.22
1605.25,1669.12
1318.552,1585.718
1399.901,1584.967
1341.341,1621.058
1351.425,1511.854
1262.848,1538.139
1522.009,1591.339
1653.843,1461.107
1474.167,1561.694
1455.32,1369.26
1602.542,1525.018
1600.549,1579.837
1489.219,1439.553
1414.02,1366.51
1688.653,1530.841
1494.03,1639.141
1574.528,1365.148
1486.706,1470.98
1249.892,1461.333
1430.574,1330.064
1494.683,1383.196
1597.251,1571.665
1489.86,1421.201
1359.329,1618.666
1614.371,1330.185
1551.095,1628.244
1526.509,1498.198
1353.6,1558.35
1601.672,1518.8
1692.984,1533.214
1555.895,1622.036
1545.332,1445.538
1356.366,1611.718
1569.81,1348.478
1508.754,1612.973
1518.39,1583.31
1629.517,1555.942
1620.265,1456.132
1428.421,1315.101
1501.554,1608.12
1525.105,1501.505
1516.472,1324.291
1508.235,1459.601
1393.559,1376.373
1680.867,1282.804
1654.235,1574.085
1428.23,1630.615
1532.727,1435.186
1313.477,1493.883
1562.64,1279.894
1308.336,1474.963
1600.53,1586.98
1492.873,1683.776
1346.499,1502.292
1614.818,1481.646
1598.479,1379.114
1628.028,1358.626
1451.461,1571.789
1588.97,1599.409
1613.502,1527.286
1445.783,1521.197
1645.679,1549.825
1351.261,1434.379
1577.1,1604.553
1475.694,1580.181
1373.115,1491.285
1287.512,1292.693
1512.684,1272.417
1355.576,1411.307
1516.283,1588.871
1604.478,1582.958
1548.271,1663.965
1495.787,1635.393
1611.279,1413.166
1592.517,1514.666
1418.088,1493.214
1570.117,1320.859
1347.149,1438.207
1262.36,1539.088
1403.363,1576.193
1615.898,1463.003
1517.251,1538.829
1522.741,1272.627
1473.096,1505.608
1550.267,1656.675
1642.103,1621.083
1530.991,1504.479
1626.701,1621.92
1446.024,1489.256
1673.148,1307.579
1565.516,1539.55
1482.775,1535.217
1454.604,1651.717
1263.909,1577.731
1516.552,1415.588
1499.414,1313.245
1303.054,1531.459
1252.017,1677.673
1444.339,1552.694
1479.289,1624.297
1624.175,1588.514
1628.345,1539.913
1506.528,1322.638
1596.904,1516.166
1428.752,1369.768
1639.011,1578.597
1590.713,1446.744
1566.518,1509.918
1474.705,1494.895
1312.83,1512.873
1584.469,1576.171
1536.899,1351.776
1567.167,1647.587
1616.448,1601.092
1305.725,1512.399
1437.245,1596.241
1516.336,1570.02
1631.616,1506.934
1549.431,1324.595
1505.592,1257.17
1683.837,1430.515
1652.017,1419.71
1521.265,1498.313
1380.427,1453.308
1332.236,1461.802
1449.774,1569.911
1556.165,1509.406
1502.466,1520.072
1482.675,1595.16
1362.011,1510.163
1545.802,1494.618
1538.608,1583.03
1546.139,1550.697
1456.597,1404.46
1603.825,1568.09
1556.177,1567.941
1335.012,1576.75
1395.575,1529.312
1413.013,1511.107
1400.399,1658.714
1321.242,1488.848
1436.544,1404.775
1616.078,1482.992
1527.382,1574.303
1470.949,1547.368
1597.611,1606.887
1433.336,1505.56
1472.795,1529.43
1465.483,1567.407
1576.724,1467.398
1319.817,1422.685
1470.398,1495.157
1502.202,1594.807
1591.945,1617.705
1546.935,1353.614
1437.826,1441.408
1581.56,1608.982
1487.99,1583.141
1413.04,1628.672
1570.439,1536.586
1595.516,1439.706
1562.519,1403.494
1449.315,1447.877
1525.855,1451.33
1449.366,1436.13
1641.258,1554.75
1437.561,1509.653
1396.172,1459.561
1568.392,1490.743
1578.308,1465.435
1521.385,1505.721
1585.64,1406.45
1608.333,1391.205
1574.808,1293.136
1527.994,1419.672
1426.889,1504.377
1467.533,1474.095
1565.411,1622.914
1456.476,1612.234
1406.719,1486.999
1454.628,1541.036
1478.776,1307.623
1408.172,1412.18
1607.22,1657.784
1576.277,1614.402
1475.203,1539.494
1637.858,1595.24
1486.07,1430.852
1450.548,1443.553
1528.653,1593.195
1450.878,1583.932
1538.225,1581.104
1385.136,1396.85
1480.387,1418.56
1299.949,1461.307
1427.45,1486.451
1392.902,1636.861
1419.517,1551.077
1556.738,1461.229
1432.872,1551.432
1497.405,1628.142
1551.247,1388.244
1544.723,1642.483
1568.252,1553.389
1387.756,1444.418
1590.615,1560.321
1432.114,1509
1598.389,1460.533
1430.939,1517.545
1519.285,1505.475
1394.23,1329.142
1517.276,1508.966
1408.608,1394.616
1467.028,1438.415
1669.661,1514.689
1569.505,1633.942
1483.378,1577.126
1541.8,1535.769
1401.235,1581.431
1579.841,1561.987
1312.723,1545.481
1424.802,1489.918
1428.616,1528.976
1533.881,1431.374
1589.778,1567.571
1476.827,1412.139
1591.701,1424.501
1538.721,1523.983
1543.712,1410.649
1604.438,1601.401
1490.878,1388.183
1537.39,1457.521
1438.954,1468.803
1657.966,1536.323
1298.847,1549.875
1397.732,1404.486
1543.863,1594.806
1421.392,1587.367
1525.069,1450.992
1376.921,1562.543
1554.032,1602.58
1448.376,1415.041
1645.629,1413.622
1516.988,1403.56
1550.426,1437.973
1559.358,1509.998
1445.446,1669.22
1502.14,1512.278
1546.535,1618.472
1289.06,1368.167
1637.483,1411.884
1391.865,1477.442
1404.024,1507.844
1395.002,1527.524
1387.592,1581.834
1539.048,1462.311
1617.814,1414.625
1617.208,1565.342
1528.684,1655.227
1506.574,1539.403
1637.224,1437.014
1596.874,1468.415
1571.297,1520.856
1487.522,1559.662
1366.134,1508.226
1346.389,1591.796
1378.943,1572.192
1391.917,1440.644
1458.408,1374.312
1515.177,1519.951
1456.423,1590.959
1423.056,1490.364
1429.375,1310.837
1513.783,1540.176
1512.001,1530.8
1533.401,1644.863
1603.293,1493.133
1548.215,1608.866
1671.909,1551.977
1448.903,1565.115
1455.263,1638.148
1601.743,1479.091
1563.685,1341.08
1357.893,1585.739
1474.827,1523.888
1584.9,1516.523
1506.233,1377.297
1610.359,1536.568
1669.865,1333.283
1633.194,1490.275
1464.517,1406.929
1556.037,1366.235
1531.311,1357.837
1445.639,1597.105
1364.142,1496.486
1433.533,1513.53
1354.195,1370
1350.628,1430.51
1392.662,1508.399
1501.671,1473.198
1612.234,1567.616
1659.878,1568.077
1482.678,1553.735
1546.774,1444.979
1639.006,1426.887
1587.131,1398.248
1640.79,1600.153
1593.004,1337.148
1599.752,1467.11
1390.154,1642.297
1484.027,1345.33
1613.724,1657.506
1360.022,1559.563
1551.752,1596.3
1432.19,1445.812
1333.851,1512.719
1451.147,1405.549
1423.596,1520.335
1583.438,1335.326
1454.534,1417.033
1553.862,1615.715
1523.694,1628.098
1515.298,1595.225
1541.514,1674.093
1567.807,1585.128
1652.033,1545.746
1584.448,1620.968
1338.366,1394.572
1387.706,1351.778
1594.528,1333.608
1364.174,1694.779
1606.047,1411.151
1468.99,1585.156
1438.944,1380.418
1493.472,1466.851
1490.991,1476.995
1676.702,1353.098
1566.283,1520.828
1489.555,1581.769
1588.251,1601.084
1357.987,1358.553
1327.053,1682.485
1374.385,1606.185
1504.988,1630.135
1347.315,1598.084
1616.45,1448.404
1511.919,1447.59
1371.772,1466.604
1700.965,1463.206
1567.551,1397.216
1498.859,1473.24
1590.939,1342.269
1599.231,1501.382
1567.644,1400.747
1319.245,1585.384
1613.253,1488.733
1332.146,1404.838
1454.674,1528.423
1709.497,1389.51
1575.256,1378.163
1453.909,1575.732
1494.117,1625.764
1606.7,1555.045
1655.594,1425.283
1479.11,1470.776
1609.573,1606.496
1543.108,1353.943
1518.19,1397.296
1579.763,1439.09
1485.669,1561.242
1413.251,1535.438
1370.952,1572.94
1565.787,1452.964
1417.743,1407.844
1446.242,1475.1
1500.059,1653.843
1594.187,1424.722
1300,1425.973
1484.758,1492.006
1535.889,1402.016
1568.113,1494.824
1547.2,1450.99
1516.957,1613.455
1518.146,1428.844
1609.259,1603.837
1419.562,1573.659
1552.612,1517.103
1391.28,1387.104
1438.464,1375.483
1398.177,1532.293
1508.587,1550.801
1482.878,1468.177
1450.104,1327.796
1626.754,1472.292
1445.092,1397.379
1481.087,1599.347
1551.311,1631.223
1581.873,1583.954
1478.982,1416.875
1574.619,1527.148
1530.115,1598.119
1452.488,1464.566
1414.573,1359.336
1578.649,1513.823
1560.325,1424.319
1362.03,1566.611
1313.335,1484.931
1574.457,1516.729
1418.153,1416.355
1665.804,1456.438
1503.325,1443.37
1632.116,1425.316
1541.442,1496.119
1505.154,1454.612
1560.854,1595.721
1426.571,1511.918
1416.465,1550.583
1338.258,1583.968
1350.711,1541.889
1577.93,1441.873
1494.617,1495.875
1452.225,1595.311
1490.483,1670.016
1572.607,1414.644
1615.989,1485.829
1642.788,1292.936
1549.839,1473.937
1434.776,1392.634
1508.861,1568.179
1435.65,1600.217
1440.5,1631.009
1435.798,1455.503
1465.92,1533.241
1438.803,1482.986
1543.799,1519.399
1505.329,1322.009
1520.536,1646.954
1558.035,1641.099
1516.266,1557.855
1469.956,1489.501
1557.259,1548.448
1470.808,1480.301
1526.548,1584.005
1314.789,1545.061
1421.582,1419.809
1564.581,1586.027
1288.77,1422.291
1512.549,1551.02
1498.618,1508.073
1523.823,1649.218
1370.854,1376.334
1613.108,1611.061
1500.207,1416.97
1618.897,1448.141
1436.459,1537.292
1514.65,1529.06
1456.556,1581.884
1471.492,1427.032
1448.242,1414.359
1540.992,1511.479
1438.127,1272.53
1359.522,1499.492
1647.22,1481.459
1502.384,1551.976
1557.238,1439.796
1598.632,1438.531
1562.252,1598.644
1451.384,1387.666
1615.803,1504.307
1630.198,1628.911
1562.331,1522.577
1555.636,1582.211
1484.694,1376.924
1390.604,1610.022
1297.519,1462.272
1417.855,1425.961
1496.835,1261.564
1487.804,1584.737
1371.57,1482.09
1576.949,1566.555
1582.161,1471.996
1467.48,1449.093
1578.736,1480.67
1469.741,1502.697
1649.087,1468.935
1468.116,1571.073
1489.488,1525.818
1495.106,1549.336
1448.107,1658.641
1466.896,1612.029
1366.512,1401.314
1283.173,1284.106
1486.661,1475.684
1535.372,1449.678
1459.381,1475.227
1558.175,1591.29
1442.502,1485.777
1617.57,1405.554
1658.938,1552.469
1444.996,1415.837
1513.26,1327.746
1383.056,1564.669
1437.082,1585.243
1672.579,1376.41
1457.745,1512.441
1594.193,1482.97
1397.437,1476.863
1502.08,1538.828
1669.665,1459.004
1622.373,1502.046
1606.644,1514.366
1503.342,1239.533
1594.168,1542.821
1509.487,1580.072
1319.215,1456.551
1370.116,1514.656
1234.795,1486.679
1518.521,1391.416
1505.716,1459.199
1475.04,1615.294
1526.251,1521.792
1377.635,1678.873
1496.664,1483.507
1587.781,1595.464
1610.147,1404.16
1456.674,1549.208
1625.686,1367.653
1508.079,1614.932
1602.124,1426.862
1394.207,1604.734
1498.481,1533.162
1361.451,1530.67
1420.384,1348.498
1378.197,1493.178
1577.726,1531.741
1228.297,1504.927
1549.562,1492.455
1578.511,1420.388
1558.89,1472.552
1536.275,1454.649
1589.848,1303.214
1428.155,1510.266
1631.888,1636.12
1475.245,1608.602
1597.879,1620.101
1391.044,1492.332
1340.338,1586.697
1438.049,1570.472
1298.793,1504.723
1507.416,1336.16
1614.33,1428.543
1550.851,1247.059
1480.33,1594.27
1488.277,1376.694
1471.545,1558.616
1412.202,1555.961
1524.026,1653.678
1486.165,1526.92
1655.486,1591.515
1562.494,1450.144
1622.246,1552.875
1357.45,1329.767
1514.029,1540.936
1373.236,1289.487
1414.388,1572.687
1622.552,1397.603
1471.087,1470.34
1507.522,1578.847
1486.437,1633.826
1597.268,1473.581
1541.295,1543.724
1603.513,1241.871
1439.951,1668.155
1636.768,1570.56
1541.914,1556.038
1468.988,1471.171
1534.94,1420.322
1551.139,1429.071
1462.435,1463.922
1406.04,1556.845
1272.224,1462.606
1478.821,1536.009
1528.174,1545.19
1319.932,1656.189
1309.156,1485.077
1541.178,1367.285
1549.221,1656.341
1569.888,1393.093
1494.784,1402.997
1679.035,1445.375
1536.228,1390.499
1584.077,1627.061
1561.943,1608.414
1363.286,1563.178
1384.5,1686.097
1405.567,1571.453
1519.412,1315.651
1495.667,1460.435
1378.649,1432.916
1255.468,1557.414
1647.961,1478.992
1554.395,1513.282
1479.362,1589.079
1527.632,1447.365
1581.279,1529.969
1634.109,1545.732
1460.798,1545.177
1438.312,1298.566
1660.47,1548.078
1552.648,1697.95
1648.139,1533.864
1470.046,1292.588
1409.791,1622.119
1469.736,1529.081
1531.701,1355.055
1305.982,1424.2
1286.368,1614.243
1515.029,1454.198
1441.134,1493.225
1544.421,1552.82
1520.295,1401.774
1566.827,1656.907
1586.429,1486.366
1450.51,1372.646
1512.75,1571.409
1476.111,1570.586
1488.717,1538.836
1453.555,1462.571
1356.372,1531.021
1491.119,1505.735
1409.327,1530.869
1366.257,1396.817
1550.146,1457.198
1513.818,1452.781
1529.325,1354.092
1544.543,1526.384
1562.095,1487.783
1506.792,1497.824
1524.965,1431.139
1577.368,1614.081
1604.269,1654.34
1370.691,1528.89
1553.012,1491.351
1470.337,1474.888
1522.626,1392.383
1521.966,1593.621
1456.891,1521.668
1530.101,1579.541
1436.498,1551.16
1508.705,1545.039
1484.719,1411.064
1475.726,1366.533
1555.346,1516.884
1597.828,1336.232
1573.919,1505.885
1684.691,1459.234
1562.222,1387.184
1344.752,1537.306
1537.284,1657.799
1333.036,1550.221
1377.703,1499.231
1351.157,1559.42
1555.658,1425.958
1409.489,1494.864
1550.502,1552.601
1550.8,1521.727
1554.829,1521.263
1532.481,1450.361
1559.93,1491.101
1507.079,1537.347
1578.17,1601.024
1520.125,1578.69
1533.464,1529.003
1486.126,1511.911
1460.759,1321.6
1604.838,1358.095
1331.887,1415.125
1516.462,1374.585
1518.839,1522.083
1474.563,1566.49
1507.057,1412.059
1574.356,1384.228
1561.657,1576.468
1491.591,1565.471
1396.552,1507.473
1485.361,1545.831
1503.818,1356.629
1512.676,1442.156
1372.962,1579.005
1450.394,1360.869
1531.064,1559.63
1398.045,1379.579
1599.932,1608.856
1551.196,1610.29
1552.836,1569.639
1558.649,1505.865
1527.835,1425.731
1495.091,1354.077
1683.172,1598.897
1345.139,1498.883
1473.407,1558.489
1466.123,1565.671
1603.178,1480.159
1558.685,1605.61
1619.793,1524.198
1412.374,1600.34
1572.737,1522.135
1430.634,1393.478
1468.722,1511.899
1532.008,1503.989
1588.749,1348.967
1498.843,1662.276
1530.179,1458.571
1437.292,1444.825
1480.974,1477.113
1545.611,1596.757
1348.547,1514.723
1494.179,1365.25
1345.179,1478.39
1340.959,1499.647
1551.458,1538.045
1617.271,1588.768
1572.621,1609.642
1506.104,1553.403
1536.92,1379.286
1499.078,1684.006
1537.717,1626.25
1329.299,1539.8
1485.168,1589.689
1371.08,1318.08
1378.102,1545.126
1598.379,1328.298
1395.443,1628.617
1645.433,1503.517
1592.574,1489.053
1614.432,1462.027
1485.069,1513.752
1570.454,1512.308
1473.695,1569.473
1643.284,1505.489
1591.607,1397.402
1350.021,1396.789
1397.048,1583.445
1519.682,1381.946
1385.111,1384.572
1493.176,1454.57
1304.048,1518.534
1323.228,1529.316
1604.436,1603.45
1552.289,1520.03
1499.317,1529.338
1526.438,1450.635
1519.078,1592.534
1655.597,1469.505
1555.176,1622.31
1505.495,1630.268
1383.761,1347.049
1507.283,1488.493
1340.209,1405.961
1372.906,1627.275
1660.457,1454.149
1363.723,1533.828
1561.227,1528.721
1544.838,1383.96
1482.374,1483.817
1438.604,1363.049
1642.114,1580.611
1440.463,1538.469
1538.491,1596.533
1476.657,1332.831
1522.173,1463.574
1394.947,1578.514
1397.979,1669.999
1444.606,1347.765
1539.196,1400.512
1597.93,1500.675
1560.79,1511.435
1638.29,1519.119
1494.834,1437.288
1465.516,1497.038
1610.719,1491.511
1515.358,1351.222
1613.59,1524.306
1661.934,1402.251
1550.385,1453.889
1328.478,1585.513
1428.605,1666.778
1502.444,1527.171
1457.991,1608.857
1463.894,1438.95
1506.94,1530.817
1553.914,1387.948
1555.994,1565.324
1351.497,1650.469
1639.657,1486.867
1385.794,1428.321
1569.781,1454.93
1475.688,1339.409
1489.748,1397.408
1624.697,1503.517
1581.902,1477.533
1520.878,1573.139
1328.912,1575.666
1514.487,1545.652
1516.879,1637.109
1428.636,1322.135
1346.325,1418.213
1618.967,1655.641
1389.959,1591.799
1363.428,1645.259
1591.855,1486.185
1467.635,1447.881
1481.264,1513.227
1466.121,1450.687
1515.128,1436.722
1451.572,1491.105
1497.197,1677.171
1401.748,1497.958
1547.065,1471.192
1485.134,1526.145
1543.326,1651.794
1364.362,1356.893
1540.216,1445.046
1420.44,1362.79
1468.663,1534.185
1673.272,1604.375
1508.579,1561.318
1430.382,1434.098
1656.03,1489.642
1445.616,1451.165
